83843	1	1
90867	1	1
90865	1	1
90857	1	1
90862	1	1
90861	1	2
36083	1	2
36879	1	2
43428	1	2
36149	1	2
36627	1	2
36628	1	2
38180	1	2
38179	1	2
36472	1	2
36473	1	2
36133	1	2
44045	1	2
89982	1	2
89983	1	2
89980	1	2
44049	1	2
33357	1	2
34134	1	2
34135	1	2
34136	1	2
79167	1	2
79168	1	2
46444	1	2
94176	1	2
94177	1	2
94178	1	2
33552	1	2
117145	1	2
117146	1	2
33575	1	2
33563	1	2
33410	1	2
33545	1	2
89939	1	2
89940	1	2
33564	1	2
33411	1	2
33412	1	2
33413	1	2
33595	1	2
33596	1	2
90006	1	2
90007	1	2
33569	1	2
33570	1	2
89908	1	2
89909	1	2
46017	1	2
44778	1	2
33534	1	2
33718	1	1
34410	1	1
34409	1	1
33739	1	1
33729	1	1
33734	1	1
33732	1	1
33532	1	1
34138	1	1
34137	1	1
34445	1	1
48330	1	1
48331	2	1
35480	2	1
93761	2	1
93762	2	1
49171	2	2
34378	2	2
33744	2	2
34379	2	2
61164	2	2
61166	2	2
108770	2	2
107025	2	1
107026	2	1
33930	2	1
44910	2	1
44911	2	1
61149	2	1
34770	2	1
34774	2	1
44920	2	1
34190	2	1
44913	2	1
35115	2	1
33081	2	1
85212	2	1
114230	2	1
114231	2	1
33736	2	1
33734	2	1
33732	2	1
33532	2	1
33086	2	1
33157	2	1
49150	2	1
49151	2	1
44904	2	1
42676	2	1
34425	2	1
33087	2	1
34426	2	1
35393	2	1
35394	2	1
42578	2	1
42579	2	1
35099	2	1
42586	2	1
42587	2	1
33931	2	1
33932	2	1
34929	2	1
42599	2	1
43869	2	1
43870	2	1
82572	2	1
82575	2	1
82576	2	1
83911	2	1
83914	2	1
83913	2	1
83910	2	1
116322	2	1
33590	2	1
80098	2	1
98385	2	1
98384	2	1
83891	2	1
83892	2	1
45440	2	1
83047	2	1
83048	2	1
61937	2	1
85322	2	1
85323	2	1
84985	2	1
46138	2	1
35003	2	1
35067	2	1
46152	2	1
34974	2	1
49157	2	1
78780	2	1
116150	2	1
78452	2	1
117237	2	1
76925	2	1
76926	2	1
35190	2	1
35189	2	1
77228	2	1
97860	2	1
41103	2	1
41111	2	1
41113	2	1
43818	2	1
47912	2	1
47902	2	1
46036	2	1
86008	3	1
86009	3	1
45998	3	1
48404	3	1
46002	3	1
46040	3	1
94407	3	1
94406	3	1
82408	3	1
82411	3	1
82412	3	1
89261	3	1
89264	3	1
89265	3	1
41692	3	1
41695	3	1
41696	3	1
47789	3	1
47790	3	1
41688	3	1
41684	3	1
41685	3	1
42288	3	1
42289	3	1
83430	3	1
83426	3	1
83420	3	1
83421	3	1
82890	3	1
83411	3	1
83412	3	1
48905	3	1
42986	4	1
42984	4	1
42985	4	1
38873	4	1
38151	4	1
37811	4	1
37812	4	1
83746	4	1
83743	4	1
83744	4	2
36521	4	2
36522	4	1
110541	4	2
110540	4	2
84555	4	2
44762	4	2
44750	4	2
35930	4	1
36142	4	1
116346	4	2
42726	4	2
42727	4	2
36143	4	1
36145	4	2
90263	4	1
90264	4	1
42734	4	1
42733	4	2
36712	4	2
36710	5	1
71878	5	1
71879	5	1
38701	5	1
39139	5	1
42727	16	1
36144	16	1
92448	16	4
92449	16	4
36697	16	4
36698	16	5
36695	16	5
36696	16	4
38187	16	6
38188	16	6
92454	16	7
92453	16	5
92457	16	5
92456	16	7
36718	16	6
37075	16	6
36716	16	5
42732	16	5
42733	16	5
36712	16	5
36710	16	4
71878	16	3
71879	16	3
38701	16	3
39139	16	3
38592	16	1
38591	16	3
39291	16	3
39292	16	3
36711	16	3
116386	16	5
90143	16	5
38851	16	5
37097	16	5
114010	16	5
114011	16	5
80297	16	5
36714	16	5
36954	16	5
36713	16	3
46407	16	3
46408	16	3
39429	16	3
36280	16	3
36279	16	3
36117	16	2
36116	16	2
36099	16	1
114988	17	2
36148	17	2
36534	17	2
36535	17	2
41829	17	2
41830	17	2
116383	17	2
41813	17	2
41812	17	2
38147	17	2
38148	17	2
37674	17	2
36616	17	2
36953	17	3
36738	17	2
36956	17	2
36745	17	2
90058	17	3
38648	17	3
42735	17	2
100867	21	1
42383	21	1
80429	21	1
36399	21	2
36400	21	2
35751	21	2
35747	21	2
36406	21	2
42697	21	2
42698	21	2
67609	21	2
67610	21	1
41567	21	1
42301	21	2
42302	21	2
42303	21	2
38577	21	1
38574	21	1
67547	21	2
67544	21	2
67542	21	1
109846	21	1
67545	21	1
67541	21	1
36407	21	1
35752	21	1
36409	21	1
49630	21	1
49631	21	1
35645	21	1
35642	21	1
35644	21	1
90486	21	1
90485	21	1
43336	21	1
67616	21	1
67618	21	1
67617	21	1
41569	21	1
38576	21	1
37317	21	1
37318	21	1
37319	21	1
36397	21	1
42304	21	1
42305	21	1
67654	21	1
67655	21	1
45936	21	1
67611	21	1
67612	21	1
112284	21	1
112283	21	1
114129	21	1
38742	21	1
114123	21	1
114124	21	1
39477	21	1
37964	21	1
36930	21	1
46417	21	1
46418	21	1
37555	21	1
67569	21	1
67570	21	1
51033	21	1
67629	21	1
67628	21	1
40459	21	1
100877	21	1
100878	21	1
37337	21	1
102482	21	2
102483	21	2
83944	21	2
83950	21	1
83953	21	1
83951	21	1
83952	21	1
83954	21	1
83949	21	1
83945	21	1
37338	21	1
68776	21	1
68779	21	2
68780	21	2
68781	22	2
40378	22	2
40379	22	1
67557	22	1
67560	22	1
67561	22	1
50027	22	1
50025	22	1
50026	22	1
38764	22	1
37377	22	1
67616	22	1
67617	22	1
41569	22	1
42301	22	1
42302	22	1
42303	22	1
38576	22	1
37317	22	1
37318	22	1
41558	22	1
50392	22	1
50393	22	1
37804	22	1
38890	22	1
38891	22	1
38394	22	1
38395	22	1
36528	22	1
36529	22	1
38784	22	1
38785	22	1
36639	22	1
36106	22	1
36105	22	3
44078	22	3
42705	22	3
90115	22	3
44080	22	3
114988	22	3
36148	22	1
36534	22	1
36535	22	1
41829	22	1
41830	22	1
116383	22	1
41813	22	1
41812	22	1
38147	22	1
38148	22	1
37674	22	1
36616	22	1
36953	22	1
36738	22	1
36956	22	1
36740	22	1
110169	24	2
49649	24	2
49645	24	1
116089	25	2
116090	25	1
89492	25	1
36231	25	1
36233	25	1
37099	25	1
83814	25	1
83815	25	1
40163	25	1
38514	25	1
38512	25	1
114243	25	1
114244	25	1
37101	25	1
38546	25	1
38547	25	1
114245	25	1
114246	25	1
117105	25	1
38175	25	1
37208	25	1
37204	25	1
37202	25	1
37205	25	1
37904	25	1
75657	25	1
75658	25	1
36291	25	1
36290	25	1
37197	25	1
37194	25	1
39399	25	1
90124	25	1
90125	25	1
36733	25	1
36039	26	3
36040	26	3
36688	26	3
36041	26	3
36970	26	3
90064	26	3
90065	26	3
36742	26	3
36744	26	1
46407	26	1
46408	26	1
39429	26	1
36280	26	1
36279	26	1
36117	26	1
36116	26	1
115031	26	1
115032	26	1
90113	26	1
114272	26	1
90114	26	1
47906	26	1
36940	26	1
39906	26	1
36935	26	1
36107	26	1
90122	26	1
38786	26	1
38787	26	1
90118	26	1
90119	26	1
37795	26	1
36727	26	1
36728	26	1
36933	26	1
67657	26	1
67660	26	1
67661	26	1
36396	26	1
37320	26	1
38575	26	1
38574	26	1
67547	26	1
67544	26	1
67541	26	1
36407	26	1
36406	26	1
42697	26	1
42698	26	1
42695	26	1
36068	26	1
90070	26	2
90071	26	2
68790	26	2
45013	26	2
45014	26	2
35748	26	2
50027	26	1
92005	26	1
92006	26	1
46516	26	1
98103	26	1
98106	26	1
98107	26	1
117296	26	1
94185	26	2
46092	26	2
35753	26	2
46080	26	1
46081	26	1
47132	26	1
50025	26	1
50026	26	1
38764	26	1
92009	26	1
