45658	47	1
45657	47	1
45662	0	1
68423	0	1
68424	0	1
110595	0	1
110596	0	1
110594	0	1
68427	0	1
68425	0	1
102495	0	1
102496	0	1
74753	0	1
100885	0	1
104969	0	1
104968	0	1
107757	0	1
43321	0	1
90078	0	1
107732	0	1
107733	0	1
36982	0	1
90076	0	1
90077	0	1
49186	0	2
49189	0	2
83628	0	2
83629	0	2
83630	0	3
35722	0	3
45046	0	3
45047	0	3
45089	0	3
45090	0	3
45087	0	3
46078	0	2
46082	0	1
46081	0	2
47132	0	3
50025	0	4
50026	0	4
38764	0	5
36069	0	4
38731	0	4
38732	0	3
38730	0	3
36410	0	3
35754	0	4
36401	0	4
111785	0	4
39334	0	4
43917	0	4
41834	0	5
41835	0	3
37763	0	3
37250	0	3
37766	0	1
37765	0	1
41563	0	1
80476	0	1
110766	0	1
37608	0	1
35763	0	1
38911	0	1
43095	0	1
42845	0	1
39309	0	1
94907	0	1
39308	0	1
39306	0	1
39307	0	1
39301	0	1
39300	0	1
38819	0	1
36284	0	1
35764	0	1
40499	0	1
40500	0	1
52012	0	1
52013	0	1
52014	0	1
38820	0	1
36518	0	1
40515	0	1
40516	0	1
71904	0	1
71905	0	1
71906	0	1
37926	0	1
36552	0	1
37271	0	1
37278	0	1
37273	0	1
36222	0	1
35852	0	2
35955	0	1
117094	0	1
117095	0	1
90230	0	1
51964	0	1
51965	0	1
71894	0	1
71895	0	1
69454	0	1
38412	0	1
36843	0	1
36719	0	1
37779	0	1
37780	0	1
36830	0	1
37685	0	1
78468	0	1
90107	0	1
90563	0	1
94310	0	1
39136	0	1
39110	0	1
41323	0	1
41324	0	1
39113	0	1
41344	0	1
114440	0	1
39157	0	1
35538	0	1
41600	0	1
102457	0	1
102458	0	1
79617	0	1
70068	0	1
80005	0	1
80006	0	1
93133	1	1
93127	1	1
41347	1	1
78998	1	1
78999	1	1
49793	1	1
108452	1	2
108453	1	2
32023	1	2
32024	1	1
83611	1	1
105162	1	1
27585	1	1
27582	1	1
21143	1	1
20807	1	1
27593	1	1
27594	1	1
27518	1	1
27519	1	1
109754	1	1
30352	1	1
27523	1	1
27526	1	1
20989	1	1
20990	1	1
21142	1	1
75062	1	1
27581	1	1
27628	1	1
105159	1	1
105160	1	1
83609	1	1
83612	1	1
111275	1	1
111276	1	3
105470	1	2
28280	1	3
28597	1	3
39504	1	3
93859	1	3
97156	1	3
97160	1	3
35563	1	3
49039	1	3
49040	1	3
49038	1	4
38966	1	4
38967	1	4
36852	1	4
36861	1	4
36862	1	4
36855	1	4
37115	1	4
37116	1	4
37122	1	4
37123	1	4
68433	1	4
68434	1	4
68438	1	4
68439	1	4
38806	1	4
44069	1	4
90080	1	4
36680	1	4
38289	1	4
36983	1	4
90076	1	4
90077	1	4
49186	1	4
49189	1	5
83628	1	5
83629	1	5
83630	1	5
35722	1	5
100882	1	6
45046	1	6
45047	1	6
45089	1	5
45090	1	5
45087	1	5
46078	1	5
46079	1	5
37335	1	3
46085	1	3
46086	1	3
41486	1	3
45009	1	3
68783	1	3
35717	1	3
67575	1	3
100875	1	1
100876	1	1
67573	1	2
74512	2	1
74511	2	1
40377	2	1
40444	2	2
40462	2	1
40463	2	1
40369	2	1
37720	2	4
44818	2	1
44831	2	1
44832	2	1
75116	2	1
92024	2	1
92025	2	1
39468	2	1
74694	2	1
74411	2	1
92027	2	1
92028	2	1
39093	2	1
44823	2	1
37964	2	2
38774	2	3
74689	2	4
74690	2	4
38900	2	1
40391	2	1
38780	2	1
38781	2	1
90213	2	2
90214	2	2
84071	2	2
84072	2	2
42282	2	2
42283	2	2
90130	2	2
90132	2	2
90120	2	2
90121	2	2
36105	2	2
36104	2	1
36634	2	1
36637	2	1
36937	2	1
38815	2	1
35707	2	1
38895	2	1
37605	2	1
37246	2	1
35763	2	1
38911	2	1
43095	2	1
38817	2	1
46740	2	1
